,pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29
10,-0.2449771459689973,7.848340520323454,3.1870213936540215,-4.142896415577231,0.6107252125653557,6.215677257751632,0.061246912128599194,-5.776596435911929,-2.1430400692935927,-1.0544541917321797,-1.3595592106351557,-1.2121833278379934,0.23338758701299725,4.233047626482714,-3.7150146970926166,-2.880759583543505,3.0214810992327457,2.987632820437211,1.4621991025785892,2.9469895579069574,4.113067494334021,2.4961358430269542,-3.1168011951199346,-3.248678969650755,2.4120245997522636,-1.3186813953461352,4.087901115339432,1.0672954219044364,3.3021863700922007,0.14764398710338977
11,6.712703101367773,10.923166790104746,7.459622215837727,-8.303743891553188,-1.0680396721941097,-1.3735584960344716,-2.240205499367719,-2.350543379242697,0.9278913306452309,-0.15270653092320105,0.10033111776720499,-3.5521622267139357,-3.910128313711917,-2.2223188912621827,-2.0891023345668382,-4.397268105203302,0.5216836572273124,2.143503782324369,-2.930015434137193,0.5981874551865536,0.43229041866771706,-0.15081952910189078,-3.5920501279106807,-0.4700188072564763,2.045252318816198,-1.6817300590831823,-1.236208868626505,-3.1523163572084956,0.0749027064215883,-2.153690392890571
12,-0.7536161374200496,9.26675064168635,4.992140433894316,-3.8274550303431534,1.833291760302368,3.4621715625421445,-0.04493211631688982,-2.495921730138228,3.8702490987614997,5.6009328295537,-1.569618143422241,0.7118815612370519,-0.40637500938572646,0.8207173647988857,-1.9081347998440534,0.2372678799702489,3.1402174153347477,4.918284760856421,2.465282438541202,2.54580316509113,3.9276342008160867,1.4043184538636604,1.6763279183047401,-0.652514432747702,-1.9810634890102827,3.6258642081554555,1.54829717818191,4.942521773074845,-1.0702895146295406,3.5294080438760225
13,-3.5763295213195603,7.7664370371796245,3.566634666291573,0.6966293039950335,-0.1901966027671656,3.748275145376963,0.005534011724528303,3.865182341083512,1.8966591050445507,1.0131073980446272,-2.331159435792627,1.5974816767378812,0.4611995517986609,-0.9185351324636158,0.55246133805487,-1.097342240546059,-1.0669574092545329,5.387289425843661,3.237846756645594,-1.837705750753182,-1.0186719477309922,0.701669871930979,0.5403579881402065,-0.8975189966922149,-0.493257424768757,3.084643256997773,-0.7725157918535258,3.195558970183397,-1.4144687790478947,0.7452603397208563
14,2.608408194738189,11.263345871279315,6.957247178279098,0.22033247291536692,-8.788340584217812,1.8811910159141063,-2.557047154444201,0.42751262492019065,3.4850147275647196,4.330488026137825,-6.240915442283787,2.547793556137348,3.223863381491762,-2.814300350632564,-3.3353181096014617,1.2345203352508995,-1.2346987597669001,5.3227107298076195,5.512583773403537,0.5964395154171666,-2.0241358259787017,-2.588522601235227,-1.0966759660053127,-3.250156527182074,-1.276903664023379,-1.3537182468986602,-1.245701016402676,1.7644561162569412,1.340695299450602,3.2671074778074054
15,0.2809315953089752,9.50022629871301,6.173870654902869,-0.44766387016340625,-0.883776966083564,0.7600728335834446,-1.060640247236587,-0.5259014630019708,2.3178149587941244,5.293784760104611,-2.723421731892004,-0.8331783107129338,-0.6235601328883036,0.48290611532593797,-1.4701988582452574,0.9925294587154321,1.8611876991635083,5.99343061164203,3.85399325824268,-3.485058952500587,1.9461042086732987,-1.8746266404613083,-1.2330216192573984,-4.447053528876145,-1.852561357400932,2.7574089224936085,-3.0253252479957444,2.337254328869092,-0.7635606467856723,0.35970860151263695
16,0.7571113197548704,7.698198423259199,8.686198339563125,-0.06494384332897045,-4.010642542373218,0.9669232884499844,-1.8153325414901194,0.43069600119593815,0.3144475710040724,5.0765257428125325,-2.200553671112988,2.2770439955295987,0.9814918064636285,-3.119837276240378,-6.509673394829757,2.4274338282195673,-0.4008630492738373,-2.1177952295388383,4.534555973838105,0.5670511629259215,0.6236345106274784,-1.0185588976128164,3.058496875637553,-2.812737188828181,-2.6478701946867034,0.6123798170457819,-0.5908307131565601,2.1516078154443785,-1.488832774388929,4.380589212587516
17,0.33059572286246525,12.182725322731772,3.0063909143522585,-3.2293217752502605,-3.816226482099467,3.370290239374533,-0.8718982225459494,-1.5253912658587152,3.531880239713039,4.408750274874513,-1.8364768985682143,0.4352177518391243,0.4318492423637012,-0.7287002571822143,-3.105842180637821,-0.9826574578532168,2.818663225490798,1.7287679113750472,1.0371164677369484,-3.5086585278379827,-0.5885719138979402,-1.1354521117950538,-2.3247971675339874,-2.1591111426175313,-1.6126635596072294,2.8961475002745622,-0.2576252414655306,3.7488480823705004,0.09876327817181979,1.3063285313005024
18,-2.7403608947438314,6.305824305823228,4.441712319284001,5.71570301866573,-5.31664749108317,1.310058406760048,-1.7569924436239495,7.494588997206684,-2.5951206324599774,1.388879516941961,-6.3799555545897855,-2.603431969588804,0.6286926854400159,4.044473933305762,-3.221588018761404,-2.585615244339414,-0.21584793206652042,-0.43813612267784213,3.415251567175633,-3.689984436537945,-0.1922467978544012,0.28953424478662004,-5.256774118309817,0.42171260709010955,0.8895302377261269,4.830170403457934,-1.8230271283684647,2.974768376262684,-0.008561361388762687,-1.992247771799477
19,-0.8188181058146168,11.545113969384904,4.700044468860639,-1.2648027876023846,-1.066819440060492,3.222964114728546,-0.6219859646164988,-0.9186599882789797,2.6736978220761554,3.9691355786988325,-2.5402456170170717,1.3378564194472793,-0.06774774846755528,1.7252270825822555,-2.9476628944260947,1.0348447178226177,0.1047136112568369,3.504609512023955,5.066832723382205,1.4635511830290377,1.3017586043152178,0.6810637279091687,1.5293275188226674,0.898545055864234,0.45851457593228134,1.7057315728948474,1.7279107795568616,1.9437666323600673,-0.7808582045282959,2.0502902046136398
20,-5.731931724958632,6.854023208762926,2.41444327922066,0.03332714813342628,-1.2044772119377176,1.0276048673423122,-1.0949697849056244,3.9513496891396236,-0.4311385027286741,2.3758695088996187,-3.8369609864644048,0.6489531458692445,-2.285415237952873,-0.4940891937502491,-0.1595596134283765,4.36768852564223,-1.2636221385097985,0.6465705561296445,3.9145623137275556,1.4708574260697058,0.728398788486127,0.5389888163861164,-1.5614830008260734,-0.7538931096957722,-1.3712688682185605,1.960519094672897,0.12497607157176574,2.550951679734749,-0.0138486017001671,0.3506616193653736
21,2.2615380940836713,11.884021683986509,7.270836259982634,1.5590889016074838,-5.280678214464282,3.708153769713612,-0.5535111467074474,3.3472456993435147,-0.9709914013681346,8.981735615392445,-2.0121418018248147,1.0091277453196092,1.0258272700873292,1.8316616156898868,-2.12855245230085,-0.7118630208737112,1.7118055756604682,1.6955130327278463,1.3259856122069944,-3.960263119345133,5.459911225179694,-2.5629742604531733,5.811837616813259,-1.8648856352329188,-4.3282611074543205,-0.8864061543221374,-1.1522275306769285,2.8720415607269003,-3.4793875859636536,3.2590463036672177
22,2.7844154692036045,10.644205704492105,8.046111744801797,1.4617822394859121,-5.456056255764998,4.0998961928513715,-1.3254727458135915,0.5682583794815877,0.25139376654378637,5.765554642788163,-5.171118585012591,0.5623333022398871,2.2836128411687424,0.09041939445192507,-2.7887201903890846,3.195950040753361,2.5478512801311775,0.30883809245782323,3.704800198955033,0.8882172033835072,2.324498943111706,-0.4050261686790421,4.191211521670137,2.3133872428094415,1.0695485325251646,0.8693542994989377,-1.2747603355772057,3.3420635916056436,-1.0951531939497012,0.2834937311943119
23,-1.525503268076294,11.437279957727478,3.2068335983016723,0.43353291575140035,-1.8849150529620993,4.701348102188865,-0.34553453026720227,-2.546981836312179,1.3815111711935129,6.330475037739263,-1.6742680229121163,-1.3431452691312342,0.48340139905317236,-0.11202268044294754,-1.2071351497744982,-2.5718637134238027,2.598821897150762,2.1068705102105425,0.878486905374826,-0.049421033910623496,-2.74351238769673,2.230364481805425,-2.2835277614696046,1.1276119062719943,2.0555270055037607,2.1228369174218513,1.568314720822895,0.6625873345490851,-0.012071361070444635,0.8892189389955211
24,0.4193178636834896,12.548768896729024,1.6781898811681735,-5.045445026878295,-4.152460029360103,3.645118608112274,-0.9308239995240878,-2.8533384568530082,5.896875660500583,6.383631162099174,-4.201252349558061,1.9639230091895983,1.2106646203490652,-0.7310919413136334,-1.2854479295822903,2.257786880623751,0.791278106276325,0.3557093901277324,1.4826299636891693,-1.4123230795451696,0.09097598757405108,3.935044675853072,-2.419666579545345,3.670647383519916,-0.8382240211036978,-1.0866528358871892,0.014614979612767514,-0.8246733791426,1.0555985110925725,2.0902372890121095
25,0.7992350810751951,11.890543473434526,4.191456360755634,0.38065745995924893,-5.250802635187506,4.677825983653284,-1.232015825652444,-1.6725212919393673,3.565023718540262,7.868563565332501,-2.7230139592329903,-0.7287355005151134,0.9320522976909582,3.065248694290793,-0.34626540498115893,0.5825902133787225,-0.8290653269974276,3.2828750998375043,2.84623694540645,-0.7930904441191001,-3.0214353588343523,3.042517878920848,0.78162386875933,2.903418586888802,1.0562330592237725,3.179032512550363,4.207851004267404,2.462495805845392,0.8446508881057258,1.324305870149081
26,4.0165354322660995,12.855628698212065,5.927666465668041,3.7940951353523356,-7.987202599057337,3.830334938600502,-1.3494046460452318,-0.03526425385341291,0.4141438579187512,9.408968838328773,-7.409482638012229,-0.30840293996755436,3.6798392935154633,-0.8680440433983284,-3.2208208555884354,6.100743024084251,0.11541791937615244,-6.759235129559924,3.474780429741496,4.1189439726617785,-4.576398561297273,1.9050411264514844,2.6586828355768595,4.385809907235438,0.720035545749468,1.8758393829746676,2.536206430180166,5.363191998948805,2.542008350278264,-0.21179309689874198
27,-1.909848150040316,10.750947989506754,2.672678414924149,0.6774085898551088,-0.23531624859291286,2.919532024465368,0.22075128418205214,-2.657025779390129,2.2284992896096294,7.835078851839524,-3.3606872757160238,-0.9681617942730343,2.8648890335219805,-0.07685196764794672,-1.338602067941088,-0.7709545607901066,6.2333854021622335,2.92119403159034,0.5475851693121561,-4.853417867808675,0.8685187084049435,-0.7890919545743983,0.014786995536880364,1.2480002523590685,-1.2720637180614056,0.6626727764666774,-1.997167546053906,-1.0531069226378231,-0.398832637441812,-0.8018159399691217
28,-1.5537745160016694,12.680919749099022,0.11615307542311348,-5.74003762138497,-0.30694683520153865,4.198382476084237,0.3660487530946381,-1.847166583208478,4.751911942817896,6.125058011386999,-3.5654630488272954,0.9627604709058186,0.8274335271200882,0.3200599053592954,-1.5057007428424607,1.8659279441905878,1.4631156066243276,0.05617904374510445,1.484886585762267,-1.866354409152166,-0.9243482910399566,-0.6765816584133504,-3.231159192006741,2.805101912660878,1.7284169724529206,-1.0771023493645,-1.5004200629525288,1.5488543209168968,0.17734854079092205,0.001988004804304976
29,4.23115535019917,8.230412513628831,12.270112124603338,-5.907694071600974,10.022402851715984,-2.7303157476074227,1.8137377521606732,7.569285965647808,4.604736821973221,-4.54142821477119,0.06438906238076393,3.1754063571374216,-0.058572272266841766,-0.4265249550433236,-1.6556113010169287,-3.1365733335481956,-0.35980852425851806,-2.106458602137754,0.9077303983233231,0.7310215696667235,-1.8713435575424076,-0.2864222884225637,-0.9165677454194138,-4.4614610261182,-0.7330382245378472,0.6620239031962715,0.08125108369145129,2.1242710802141853,-4.423580538966441,-0.33439674105133665
30,-0.09532511311608273,8.754687053335324,7.333311921434625,-11.56367283144226,14.90507195276611,0.439262651533079,4.207134006729075,7.891194916470657,4.022221466964078,-3.7528876243414935,-0.8768518174624423,0.20655209816635417,0.21096204482423836,1.1266724967202018,-1.328113836805839,-3.8639536472524223,-0.48011239655325416,0.4703765346221729,-1.5903555948555956,-1.4993694168788978,2.3871168794675754,0.5741654120373297,-0.6086178787233796,-2.423734732406675,0.6412690868659856,3.1959211930485143,-0.7308323529949203,2.980640060080569,-3.8965298932735437,-0.47005217966202667
31,-0.8360596564843814,10.972779014536675,9.62194435013792,-6.118976103734467,14.312907647535566,-0.3198728932073106,4.125243184328591,9.015540258286034,4.893848903721445,-4.434575054591214,1.5843978676962538,2.8826879702353887,2.0577796616365607,-3.3632780316883055,-0.3363982904327135,-2.4202644754225937,2.134070980288871,2.819846558226048,1.2142645447037097,0.45574003434235477,-5.02458582125514,-2.139647849103148,1.0459253544303126,-2.222757734330463,1.7013327879156603,-0.032387621515512784,1.6563811346888484,1.2617780177936067,-4.9783517906811054,-3.910491814220355
32,3.5534442969446522,11.429092063566802,10.147854715529526,-13.559384404892024,10.97645479579442,-3.6975558552780887,1.6890072794709252,5.6363006023749715,6.988200811809268,-4.177843754407402,-0.3612701656825953,5.761183997806969,1.0912677969827553,0.029345815469858046,1.4830131358535794,-1.3632267393081714,-4.921626025717104,-4.333434309764792,-1.8812704036997114,2.1831766752847503,2.5277805728852356,1.813600409253716,2.2402959605354664,-1.9943991356233606,1.594163254347577,2.772374162994325,-0.9196640141015512,-0.08467964274427646,-1.398394559135439,-0.7359918979451403
33,1.0966626291529358,9.946280035404818,10.279051421027102,-10.190263161097699,15.244813790775465,-3.5316754858790356,3.8098607869812313,9.949609470474565,1.993431501037771,-2.62240733640683,-0.006143173644327393,-1.3558395346116936,-0.15512309682532816,-1.4054661578471523,-0.7510892644226077,-2.844444138993052,-0.7934006795920568,-0.019190552998503856,-3.484424479275287,0.6839114698277068,-0.11858491859154026,-0.6298675149495284,0.6082407424656215,0.28609175500382944,2.7738544856781977,-0.3333607538419998,3.105960349955108,3.212525525368087,0.32479520324422473,-2.5209905007294147
34,0.3477118467848466,8.747852398351265,10.992777297302181,-6.022937177900643,11.46900442958269,-1.4956404858976473,2.6282406926666435,8.22013363261267,4.995628399179229,-3.9276109189452395,-1.6125786294356521,-0.09356548835165839,0.33742795653191976,0.026113027692565353,-3.4463158498224002,-3.1216313948713608,-1.1105137974587271,-1.3317347815575087,-0.09158311134158066,0.049824153883427716,0.232698611599437,-1.0833364365987308,-0.43679869125196186,-0.7360159612080506,3.6937926843845386,0.09402526278663041,-0.2283572176543661,0.2733189032148425,-2.0874309577726473,0.29943016338337475
35,-3.695024460886062,6.082200239005075,5.10048580327305,-11.349650537529648,14.242945917161101,0.6312256656887473,4.218645300953317,8.307214460260997,3.1815689888417205,-6.498098383459067,-1.162592452620497,2.249184247465263,0.6100135007219443,0.9610415282442303,0.6796400132973748,-3.1618876263056883,-2.5207566196740325,-2.4360515666738385,-2.2139970056135803,1.6243601580023739,1.2928094138345105,-0.15980509679849936,-1.0915898219811457,-2.0600202481002574,-0.10056515280190356,1.5949610856446457,1.514467242811974,1.3244802546484509,-0.12072439719107639,-0.5590210483962268
36,-0.3260263761715998,10.118115630741134,9.040338350853999,-8.51271648716863,16.920199283597558,2.92093267765275,5.859893366173001,8.412097189831979,4.522502829434038,-5.080705268810607,-2.2641430849605677,-1.7026398315911084,0.27746041255115317,0.8800995638494473,-1.7119761127439,-2.0949337173758495,0.6818780031344709,-0.3665659264369582,-2.135988587978948,-3.2467015090984406,-0.7745504235096037,-1.8712344799484064,-0.2663157498576726,-1.8854494991048358,3.833065216204232,-2.147284083997301,0.6915117209882787,-0.676505935658817,0.7676765505781127,0.5834608569898576
37,7.91811649621574,18.592180528866272,15.293894836841641,3.6687917232163283,7.800892573828925,-2.904616780802622,2.397959530716736,7.548362791920334,4.405727412779713,3.3643106358116963,-4.087961538348091,-2.414187079387975,4.25515167403573,-2.334610143450234,0.5673081129918305,3.9808474800338,-4.051296726485548,-5.894360708762161,-3.0883411215550027,-4.212910929143803,0.7053170965747546,-1.1631284355381082,2.221160675428997,-1.6240825200392746,-0.04324864993698461,-1.0176144644168963,0.778651817512382,-1.043418306205859,-0.48187616793838767,-0.18734158646739577
38,-0.1068955276191592,6.737079472826699,9.093527081046537,-11.530843542969514,15.851081078590886,-1.2192174266352565,3.9707714117514152,9.54491725442891,3.069878199525555,-4.244409377858467,0.01787490376273209,0.8059031300253557,0.9056618514548944,-0.640724800585498,-0.4914473019151111,-1.9506096148626015,-0.9781685657665666,2.059305558500111,-2.2667561979589896,2.4200475662415317,0.4439536461702258,-1.6069935225277137,0.4610505824738922,-0.02972355001003331,1.7164536789178677,0.2955982250054403,-0.906943953199473,1.388898720240037,-0.7425327338342934,-0.7897291948903818
39,0.8434337441734886,15.141366349668594,6.649739482881957,-7.625024919051018,12.812281389317842,-3.159846826375137,3.4309824021575857,7.006184294285477,0.8742538575177703,2.3977843808577446,1.242993838774114,-1.875163881542059,-2.7785282088900183,1.4719672675864361,3.021675348800354,1.3179722874500175,-2.3725808219394686,0.4512795813135499,-1.4331644139746804,4.532916819503728,-1.0296061450049874,-0.6198967710691161,2.3566780878790756,-2.629608777389344,2.341736408678104,-3.7294371831018034,4.5517691856015565,-1.4336577763476717,-2.0508110924088725,0.6494335994584512
40,-12.977753300560614,-7.5323221726777545,1.9772436692513096,-2.3745438048518936,-1.0353567206109675,-3.948561576172418,9.191854504451591,2.7285925130608772,2.2843715858722815,3.0692607293330747,-1.9783726729596196,-0.400123816639594,-0.9529575208117568,-2.645288389030973,4.388799717756704,-2.9187142819795002,2.204127283614687,-1.3247572822300675,1.9218265801713144,-2.1785342876728753,-0.8872542437853593,1.0185397162979726,-0.7942702897178469,0.10613504290915947,1.237625488732774,0.8554338822628996,1.2598418080537912,-2.860433107198766,0.1073171399549701,-0.7155510201659186
41,-10.04338064419492,-8.088020853766775,4.971172710395818,-1.367139757878224,-1.96929853049912,-5.166210721880452,8.72545691355417,3.6456382039191646,3.304480552245853,1.04726863317308,-1.0294985880553804,-0.11881350767450127,-2.5361502330916834,-2.124632828193966,4.628194052158639,-1.4870874452138332,0.8414397368991571,-1.4628288980001,2.9753315782638063,-2.1096854333614266,-1.0194954629279256,0.16794882442852233,-2.104740165069044,1.05832262561784,-0.33224111524301353,0.15028127881083028,0.7705627324139854,-1.2097353568629883,-0.70168708532073,-1.4312696938716296
42,-9.56986430602223,-4.836243358521535,4.783828311957179,3.7306267203961556,-4.249301558241382,-4.57533303753455,9.420264634427294,6.846419668670566,4.440567733565088,7.909157809107848,-1.4626930681535464,1.5478201677485524,0.7251923601517811,-4.449279537624909,4.786168666757573,-0.13982869453394423,2.686458222092596,-0.47173862630467317,0.7870212212892984,0.06569717976716151,-0.28940581584144387,-0.05342243010295164,-2.6768750752340904,2.1902785775226845,-0.27072091878777266,-1.945265244652743,2.967436417993342,-2.2976443597676055,-3.2178874670459163,-3.115540900564374
43,-11.009898051019434,-6.259652572398741,3.8499192781042537,-1.3087479417378352,-1.2346033819538091,-3.8045727074645153,8.61701752551396,3.5545380888022797,0.42163449846384643,1.0466850096365754,-3.1061587682773757,-2.625784836783935,-1.5457046706223634,-4.165930412274514,3.406466345822435,-1.017372672634936,0.2280377603733783,-0.6663924159896542,1.853816668115272,1.1399715517382447,0.043790441380578804,-2.077470855568482,-0.8288672749378411,-0.8872606186204856,2.5510461254785026,-0.214514097620925,0.15498432371620996,-0.06701632077918007,-0.5226377390337387,-1.1267915026778708
44,-11.664235213568073,-6.144628281023903,3.4969960867253436,4.550181902497848,-3.694271847359386,-3.0977633115771326,9.967037280407352,5.066873683544168,3.6544267508043617,2.538782907089116,1.0653570433970638,0.9864793698812165,0.5136984871196875,-5.146605903777015,5.963088337465441,-4.110626181312103,1.5111125770047245,-2.264880997530495,0.35085266495847806,-1.3917487367805974,-0.15751927506440502,0.9242390790285122,-1.8171363165949048,0.01227608157920408,-0.21935134658430955,-1.0882802294928962,1.8138639231709295,-2.1111048252695257,-0.43739843313917,-1.3307010378590454
45,-13.235790916484254,-4.339023229255067,-2.5489826341862716,-6.448595086661309,-3.0277755963212925,-2.3308907675129484,11.2123126064187,6.643376274314519,4.677107255099958,3.95816560233303,-4.253254959965902,0.32798267947031223,-0.26163149864207536,-3.1913673524181103,7.076812439337554,-2.27241746730196,2.754141182194973,-2.127573560439988,2.1057348713191595,-1.2926243245072349,-2.44914714661205,-0.35160352647687615,-1.4381393681883694,0.8190318985733822,1.4134657828873836,-0.05442534131502796,1.6929128634236252,-2.317711083238391,0.32940383975615295,-2.1811193293050657
46,-8.484039364313423,-2.8644628824721217,1.4917063132374038,-4.679390469791303,-4.590808128870569,-4.6520916423768,8.243457460777815,4.729196851857886,1.1291962523920789,2.348338735259343,-5.932657070817391,-0.26765819442022437,-2.5175885146438954,-2.1516166998438337,3.1692104351799055,-0.504808039389055,1.2232958858128768,-2.801980677280657,1.0690290679522176,-0.2100646889345907,-3.401506612024951,0.777951134029762,-2.2082809221938433,0.7552912205000287,0.6234201831441799,-1.5133986550943983,1.5081017513584751,-2.7103493607889924,0.08742935839505751,-2.441124269378055
47,-13.29089379746346,-3.2486282521408865,-0.9576185705623225,-1.5445883322448932,-1.2678114622947376,-3.393258734463924,9.025071991411137,3.9133071041140024,-0.8057386234335852,3.6950635430103573,-4.615839644682101,-0.12463648826260088,-2.790863944539523,-2.5136608875489426,3.134124486667598,-1.4172073385149215,2.6550683224471068,-0.6517845619246044,0.2623063311558666,-0.03357784494879062,-4.746555398589752,2.5060404870760675,-0.8974425536958018,1.3940419440855387,-0.2572538290704278,-0.9960240039159503,2.064223735693857,-3.531577409844625,-2.8072213027474078,-3.0040112863433115
48,-10.935824652422516,-5.215608513264468,4.4722164199365215,-1.5635068760541821,-1.7366803674086357,-3.2414513615308866,8.485477346964073,0.6946802797321336,1.8537971069266965,1.0485516145378504,-1.5462169879579206,-1.5584120944052264,-0.6104055964735793,-1.8147111074964328,2.306590446496551,-1.995910433363344,0.05519681579371836,-1.6035658192641316,0.9336429791005678,0.7942444148207313,0.9106541273018606,0.28738832899043154,-0.10450995206700318,0.024712775832103587,0.5855286244400354,0.0948424305450675,0.3211137905816356,0.40810760473559116,-0.43142543526272215,-0.7324008311604975
